01intro-00-pi-000	pi	01intro	ภิกฺขุปาฏิโมกฺขปาลิ	9	ปุพฺพกิจฺจานิ อุโปสถกรณโต1 ปุพฺเพ นววิธํ ปุพฺพกิจฺจํ กาตพฺพํ โหติ. ตณฺฐานสมฺมชฺชนญฺจ ตตฺถ ปทีปุชฺชลนญฺจ อาสนปญฺญปนญฺจ ปานียปริโภชนียูปฏฺฐปนญฺจ ฉนฺทารหานํ ภิกฺขูนํ ฉนฺทาหรณญฺจ เตสญฺเญว อกตุโปสถานํ ปาริสุทฺธิยาปิ2 อาหรณญฺจ อุตุกฺขานญฺจ ภิกฺขุคณนา จ ภิกฺขุนีนโมวาโท จาติ. ตตฺถ ปุริเมสุ จตูสุ กิจฺเจสุ ปทีปกิจฺจํ อิทานิ สุริยาโลกสฺส อตฺถิตาย นตฺถิ อปรานิ ตีณิ3 ภิกฺขูนํ วตฺตํ ชานนฺเตหิ อารามิเกหิปิ ภิกฺขูหิปิ4 กตานิ ปรินิฏฺฐิตานิ โหนฺติ. ฉนฺทาหรณปาริสุทฺธิ อาหรณานิ5 ปน อิมิสฺสํ สีมายํ หตฺถปาสํ วิชหิตฺวา นิสินฺนานํ ภิกฺขูนํ อภาวโต นตฺถิ. อุตุกฺขานํ นาม เอตฺตกํ อติกฺกนฺตํ, เอตฺตกํ อวสิฏฺฐนฺติ เอวํ อุตุอาจิกฺขนํ; อุตูนีธ ปน สาสเน เหมนฺตคิมฺหวสฺสานานํ วเสน ตีณิ โหนฺติ. อยํ คิมฺโหตุ,6 อสฺมิญฺจ อุตุมฺหิ อฏฺฐ อุโปสถา, อิมินา ปกฺเขน เอโก อุโปสโถ สมฺปตฺโต, สตฺต อุโปสถา อวสิฏฺฐา,7 อิติ เอวํ สพฺเพหิ อายสฺมนฺเตหิ อุตุกฺขานํ ธาเรตพฺพํ. (รับว่า เอวํ ภนฺเต* พร้อมกัน) ภิกฺขุคณนา นาม อิมสฺมึ อุโปสถคฺเค อุโปสถตฺถาย8 สนฺนิปติตา ภิกฺขู เอตฺตกาติ ภิกฺขูนํ คณนา, อิมสฺมิมฺปน อุโปสถคฺเค9 จตฺตาโร ภิกฺขู10 สนฺนิปติตา โหนฺติ. อิติ สพฺเพหิ อายสฺมนฺเตหิ ภิกฺขุคณนาปิ ธาเรตพฺพา. (รับว่า เอวํ ภนฺเต* พร้อมกัน) ภิกฺขุนีนโมวาโท ปน อิทานิ ตาสํ นตฺถิตาย นตฺถิ. อิติ สกรโณกาสานํ ปุพฺพกิจฺจานํ กตตฺตา, นิกฺกรโณกาสานํ ปุพฺพกิจฺจานํ ปกติยา ปรินิฏฺฐิตตฺตา, เอวนฺตํ นววิธํ ปุพฺพกิจฺจํ ปรินิฏฺฐิตํ โหติ. นิฏฺฐิเต จ ปุพฺพกิจฺเจ สเจ โส ทิวโส จาตุทฺทสีปณฺณรสีสามคฺคีนมญฺญตโร ยถาชฺช อุโปสโถ11 ปณฺณรโส12 ยาวติกา จ ภิกฺขู กมฺมปฺปตฺตา สงฺฆุโปสถารหา จตฺตาโร13 วา ตโต วา อติเรกา ปกตตฺตา ปาราชิกํ อนาปนฺนา สงฺเฆน วา อนุกฺขิตฺตา, เต จ โข หตฺถปาสํ อวิชหิตฺวา เอกสีมายํ ฐิตา, เตสญฺจ วิกาลโภชนาทิวเสน วตฺถุสภาคาปตฺติโย เจ น วิชฺชนฺติ; เตสญฺจ หตฺถปาเส หตฺถปาสโต พหิกรณวเสน วชฺเชตพฺโพ โกจิ วชฺชนียปุคฺคโล เจ นตฺถิ. __________________ *ถ้าผู้สวดอ่อนพรรษากว่า พึงเว้นคำว่า “ภนฺเต” เสีย หรือเปลี่ยนเป็น อาวุโส เอวนฺตํ อุโปสถกมฺมํ14 อิเมหิ จตูหิ ลกฺขเณหิ สงฺคหิตํ ปตฺตกลฺลํ นาม โหติ กาตุํ ยุตฺตรูปํ. อุโปสถกมฺมสฺส15 ปตฺตกลฺลตฺตํ วิทิตฺวา อิทานิ กริยมาโน อุโปสโถ สงฺเฆน อนุมาเนตพฺโพ.16 (รับว่า สาธุ พร้อมกัน) ในลำดับนี้ ท่านผู้มีอาวุโสอยู่ในที่ประชุมนั้น พึง กล่าว อัชเฌสนา ดังนี้ ปุพฺพกรณปุพฺพกิจฺจานิ สมาเปตฺวา อิมสฺส นิสินฺนสฺส ภิกฺขุสงฺฆสฺส อนุมติยา ปาฏิโมกฺขํ อุทฺเทสิตุํ* อชฺเฌสนํ กโรมิ. __________________ *ใช้คำว่า อุทฺทิสิตุํ ก็มี ถ้าเป็นวันปวารนา พึงว่า ปวารณาญตฺติํ ฐเปตุํ นโม ตสฺส ภควโต อรหโต สมฺมาสมฺพุทฺธสฺส. (3 ครั้ง) สุณาตุ เม ภนฺเต สงฺโฆ. อชฺชุโปสโถ ปณฺณรโส.* ยทิ สงฺฆสฺส ปตฺตกลฺลํ, สงฺโฆ อุโปสถํ กเรยฺย, ปาฏิโมกฺขํ อุทฺทิเสยฺย. กึ สงฺฆสฺส ปุพฺพกิจฺจํ, ปาริสุทฺธึ อายสฺมนฺโต อาโรเจถ, ปาฏิโมกฺขํ อุทฺทิสิสฺสามิ. ตํ สพฺเพว สนฺตา สาธุกํ สุโณม มนสิกโรม. ยสฺส สิยา อาปตฺติ, โส อาวิกเรยฺย, อสนฺติยา อาปตฺติยา ตุณฺหี ภวิตพฺพํ. ตุณฺหีภาเวน โข ปนายสฺมนฺเต ปริสุทฺธาติ เวทิสฺสามิ. ยถา โข ปน ปจฺเจกปุฏฺฐสฺส เวยฺยากรณํ โหติ, เอวเมวํ เอวรูปาย ปริสาย ยาวตติยํ อนุสฺสาวิตํ โหติ. โย ปน ภิกฺขุ ยาวตติยํ อนุสฺสาวิยมาเน สรมาโน สนฺตึ อาปตฺตึ นาวิกเรยฺย, สมฺปชานมุสาวาทสฺส โหติ, สมฺปชานมุสาวาโท โข ปนายสฺมนฺโต อนฺตรายิโก ธมฺโม วุตฺโต ภควตา; ตสฺมา สรมาเนน ภิกฺขุนา อาปนฺเนน วิสุทฺธาเปกฺเขน สนฺตี อาปตฺติ อาวิกาตพฺพา, อาวิกตา หิสฺส ผาสุ โหติ. นิทานํ นิฏฺฐิตํ. __________________ * ถ้าเป็น 14 คำ พึงว่า จาตุทฺทโส ปาราชิกุทฺเทโส ตตฺริเม จตฺตาโร ปาราชิกา ธมฺมา อุทฺเทสํ อาคจฺฉนฺติ.
08pajit-36-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu bhikkhuṁ bhuttāviṁ pavāritaṁ anatirittena khādanīyena vā bhojanīyena vā abhihaṭṭhuṁ pavāreyya, “handa bhikku khāda vā bhuñja vā”ti jānaṁ āsādanāpekkho, bhuttasmiṁ pācittiyaṁ.
08pajit-36-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ ภิกขุง ภุตตาวิง ปะวาริตัง อะนะติริตเตนะ ขาทะนีเยนะ วา โภชะนีเยนะ วา อะภิหัฏฐุมปะวาเรยยะ “หันทะ ภิกขุ ขาทะ วา ภุญชะ วาติ ชานัง อาสาทะนาเปกโข, ภุตตัส๎มิง ปาจิตติยัง.
08pajit-37-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ วิกาเล ขาทนียํ วา โภชนียํ วา ขาเทยฺย วา ภุญฺเชยฺย วา, ปาจิตฺติยํ.
08pajit-37-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu vikāle khādanīyaṁ vā bhojanīyaṁ vā khādeyya vā bhuñjeyya vā, pācittiyaṁ.
08pajit-37-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ วิกาเล ขาทะนียัง วา โภชะนียัง วา ขาเทยยะ วา ภุญเชยยะ วา, ปาจิตติยัง.
08pajit-38-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ สนฺนิธิการกํ ขาทนียํ วา โภชนียํ วา ขาเทยฺย วา ภุญฺเชยฺย วา, ปาจิตฺติยํ.
08pajit-38-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu sannidhikārakaṁ khādanīyaṁ vā bhojanīyaṁ vā khādeyya vā bhuñjeyya vā, pācittiyaṁ.
08pajit-38-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ สันนิธิการะกัง ขาทะนียัง วา โภชะนียัง วา ขาเทยยะ วา ภุญเชยยะ วา, ปาจิตติยัง.
08pajit-39-pi-005	pi	08pajit	ปาจิตฺติยา	30	ยานิ โข ปน ตานิ ปณีตโภชนานิ, เสยฺยถีทํ: สปฺปิ นวนีตํ เตลํ มธุ ผาณิตํ มจฺโฉ มํสํ ขีรํ ทธิ, โย ปน ภิกฺขุ เอวรูปานิ ปณีตโภชนานิ อคิลาโน อตฺตโน อตฺถาย วิญฺญาเปตฺวา ภุญฺเชยฺย, ปาจิตฺติยํ.
08pajit-39-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yāni kho pana tāni paṇītabhojanāni, seyyath’ īdaṁ, sappi, navanītaṁ, telaṁ, madhu, phāṇitaṁ, maccho, maṁsaṁ, khīraṁ, dadhi, yo pana bhikkhu evarūpāni paṇītabhojanāni agilāno attano atthāya viññāpetvā bhuñjeyya, pācittiyaṁ.
08pajit-39-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	ยานิ โข ปะนะ ตานิ ปะณีตะโภชะนานิ, เสยยะถีทัง, สัปปิ นะวะนีตัง เตลัง มะธุ ผาณิตัง มัจโฉ พระภิกขุปาฏิโมกข์ มังสัง ขีรัง ทะธิ, โย ปะนะ ภิกขุ เอวะรูปานิ ปะณีตะโภชะนานิ อะคิลาโน อัตตะโน อัตถายะ วิญญาเปต๎วา ภุญเชยยะ, ปาจิตติยัง.
08pajit-40-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ อทินฺนํ มุขทฺวารํ อาหารํ อาหเรยฺย อญฺญตฺร อุทกทนฺตโปณา, ปาจิตฺติยํ. โภชนวคฺโค จตุตฺโถ.
08pajit-40-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu adinnaṁ mukhadvāraṁ āhāraṁ āhareyya aññatra udakadantapoṇā, pācittiyaṁ. Bhojanavaggo catuttho.
08pajit-40-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ อะทินนัง มุขะท๎วารัง อาหารัง อาหะเรยยะ อัญญัต๎ระ อุทะกะทันตะโปณา, ปาจิตติยัง. โภชะนะวัคโค จะตุตโถ.
08pajit-41-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ อเจลกสฺส วา ปริพฺพาชกสฺส วา ปริพฺพาชิกาย วา สหตฺถา ขาทนียํ วา โภชนียํ วา ทเทยฺย, ปาจิตฺติยํ.
08pajit-41-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu acelakassa vā paribbājakassa vā paribbājikāya vā sahatthā khādanīyaṁ vā bhojanīyaṁ vā dadeyya, pācittiyaṁ.
08pajit-41-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ อะเจละกัสสะ วา ปะริพพาชะกัสสะ วา ปะริพพาชิกายะ วา สะหัตถา ขาทะนียัง วา โภชะนียัง วา ทะเทยยะ, ปาจิตติยัง.
08pajit-42-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ ภิกฺขุํ เอวํ วเทยฺย “เอหาวุโส คามํ วา นิคมํ วา ปิณฺฑาย ปวิสิสฺสามาติ. ตสฺส ทาเปตฺวา วา อทาเปตฺวา วา อุยฺโยเชยฺย “คจฺฉาวุโส, น เม ตยา สทฺธึ กถา วา นิสชฺชา วา ผาสุ โหติ, เอกกสฺส เม กถา วา นิสชฺชา วา ผาสุ โหตีติ, เอตเทว ปจฺจยํ กริตฺวา อนญฺญํ , ปาจิตฺติยํ.
08pajit-42-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu bhikkhuṁ evaṁ vadeyya, “Eh’āvuso gāmaṁ vā nigamaṁ vā piṇḍaya pavisissāmāti. Tassa dāpetvā vā adāpetvā vā uyyojeyya “gacch’ āvuso, na me tayā saddhiṁ kathā vā nisajjā vā phāsu hoti, ekakassa me kathā vā nisajjā vā phāsu hotī”ti. Etad’eva paccayaṁ karitvā anaññaṁ, pācittiyaṁ.
08pajit-42-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ ภิกขุง (เอวัง วะเทยยะ) “เอหาวุโส คามัง วา นิคะมัง วา ปิณฑายะ ปะวิสิสสามาติ. ตัสสะ ทาเปต๎วา วา อะทาเปต๎วา วา อุยโยเชยยะ “คัจฉาวุโส, นะ เม ตะยา สัทธิง กะถา วา นิสัชชา วา ผาสุ โหติ, เอกะกัสสะ เม กะถา วา นิสัชชา วา ผาสุ โหตีติ, เอตะเทวะ ปัจจะยัง กะริต๎วา อะนัญญัง, ปาจิตติยัง.
08pajit-43-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ สโภชเน กุเล อนูปขชฺช นิสชฺชํ กปฺเปยฺย, ปาจิตฺติยํ.
08pajit-43-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu sabhojane kule anūpakhajja nisajjaṁ kappeyya, pācittiyaṁ.
08pajit-43-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ สะโภชะเน กุเล อะนูปะขัชชะ นิสัชชัง กัปเปยยะ, ปาจิตติยัง.
08pajit-44-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ มาตุคาเมน สทฺธึ รโห ปฏิจฺฉนฺเน อาสเน นิสชฺชํ กปฺเปยฺย, ปาจิตฺติยํ.
08pajit-44-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu mātugāmena saddhiṁ raho paṭicchanne āsane nisajjaṁ kappeyya, pācittiyaṁ.
08pajit-44-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ มาตุคาเมนะ สัทธิง ระโห ปะฏิจฉันเน อาสะเน นิสัชชัง กัปเปยยะ, ปาจิตติยัง.
08pajit-45-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ มาตุคาเมน สทฺธึ เอโก เอกาย รโห นิสชฺชํ กปฺเปยฺย, ปาจิตฺติยํ.
08pajit-45-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu mātugāmena saddhiṁ eko ekāya raho nisajjaṁ kappeyya, pācittiyaṁ.
08pajit-45-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ มาตุคาเมนะ สัทธิง เอโก เอกายะ ระโห นิสัชชัง กัปเปยยะ, ปาจิตติยัง. พระภิกขุปาฏิโมกข์
08pajit-46-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ นิมนฺติโต สภตฺโต สมาโน, สนฺตํ ภิกฺขุํ อนาปุจฺฉา ปุเรภตฺตํ วา ปจฺฉาภตฺตํ วา กุเลสุ จาริตฺตํ อาปชฺเชยฺย, อญฺญตฺร สมยา, ปาจิตฺติยํ. ตตฺถายํ สมโย: จีวรทานสมโย จีวรการสมโย, อยํ ตตฺถ สมโย.
08pajit-46-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu nimantito sabhatto samāno santaṁ bhikkhuṁ anāpucchā purebhattaṁ vā pacchābhattaṁ vā kulesu cārittaṁ āpajjeyya aññatra samayā, pācittiyaṁ. Tatthāyaṁ samayo, cīvaradānasamayo cīvarakārasamayo, ayaṁ tattha samayo.
08pajit-46-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ นิมันติโต สะภัตโต สะมาโน สันตัง ภิกขุง อะนาปุจฉา ปุเรภัตตัง วา ปัจฉาภัตตัง วา กุเลสุ จาริตตัง อาปัชเชยยะ อัญญัต๎ระ สะมะยา, ปาจิตติยัง. ตัตถายัง สะมะโย. จีวะระทานะสะมะโย จีวะระการะสะมะโย, อะยัง ตัตถะ สะมะโย.
08pajit-47-pi-005	pi	08pajit	ปาจิตฺติยา	30	อคิลาเนน ภิกฺขุนา จาตุมาสปจฺจยปวารณา สาทิตพฺพา อญฺญตฺร ปุนปวารณาย, อญฺญตฺร นิจฺจปวารณาย, ตโต เจ อุตฺตรึ สาทิเยยฺย, ปาจิตฺติยํ.
08pajit-47-ro-027	ro	08pajit	PĀCITTIYĀ	142	Agilānena bhikkhunā cātumāsapaccayapavāraṇā sāditabbā aññatra punapavāraṇāya, aññatra niccapavāraṇāya, tato ce uttariṁ sādiyeyya pācittiyaṁ.
08pajit-47-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	อะคิลาเนนะ ภิกขุนา จาตุมาสะปัจจะยะปะวาระณา สาทิตัพพา อัญญัต๎ระ ปุนะปะวาระณายะ, อัญญัต๎ระ นิจจะปะวาระณายะ, ตะโต เจ อุตตะริง สาทิเยยยะ, ปาจิตติยัง.
08pajit-48-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ อุยฺยุตฺตํ เสนํ ทสฺสนาย คจฺเฉยฺย อญฺญตฺร ตถารูปปจฺจยา, ปาจิตฺติยํ.
08pajit-48-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu uyyuttaṁ senaṁ dassanāya gaccheyya, aññatra tathārūpapaccayā, pācittiyaṁ.
08pajit-48-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ อุยยุตตัง เสนัง ทัสสะนายะ คัจเฉยยะ อัญญัต๎ระ ตะถารูปะปัจจะยา, ปาจิตติยัง.
08pajit-49-pi-005	pi	08pajit	ปาจิตฺติยา	30	สิยา จ ตสฺส ภิกฺขุโน โกจิเทว ปจฺจโย เสนํ คมนาย, ทฺวิรตฺตติรตฺตํ เตน ภิกฺขุนา เสนาย วสิตพฺพํ. ตโต เจ อุตฺตรึ วเสยฺย, ปาจิตฺติยํ.
08pajit-49-ro-027	ro	08pajit	PĀCITTIYĀ	142	Siyā ca tassa bhikkhuno kocid’eva paccayo senaṁ gamanāya, dvirattatirattaṁ tena bhikkhunā senāya vasitabbaṁ. Tato ce uttariṁ vaseyya, pācittiyaṁ.
08pajit-49-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	สิยา จะ ตัสสะ ภิกขุโน โกจิเทวะ ปัจจะโย เสนัง คะมะนายะ, ท๎วิรัตตะติรัตตัง เตนะ ภิกขุนา เสนายะ วะสิตัพพัง. ตะโต เจ อุตตะริง วะเสยยะ, ปาจิตติยัง.
08pajit-50-pi-005	pi	08pajit	ปาจิตฺติยา	30	ทฺวิรตฺตติรตฺตญฺเจ ภิกฺขุ เสนาย วสมาโน อุยฺโยธิกํ วา พลคฺคํ วา เสนาพฺยูหํ วา อนีกทสฺสนํ วา คจฺเฉยฺย, ปาจิตฺติยํ. อเจลกวคฺโค ปญฺจโม.
08pajit-50-ro-027	ro	08pajit	PĀCITTIYĀ	142	Dvirattatirattañce bhikkhu senāya vasamāno uyyodhikaṁ vā balaggaṁ vā senābyūhaṁ vā anīkadassanaṁ vā gaccheyya, pācittiyaṁ. Acelakavaggo pañcamo.
08pajit-50-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	ท๎วิรัตตะติรัตตัญเจ ภิกขุ เสนายะ วะสะมาโน อุยโยธิกัง วา พะลัคคัง วา เสนาพ๎ยูหัง วา อะนีกะทัสสะนัง วา คัจเฉยยะ, ปาจิตติยัง. อะเจละกะวัคโค ปัญจะโม.
08pajit-51-pi-005	pi	08pajit	ปาจิตฺติยา	30	สุราเมรยปาเน ปาจิตฺติยํ.
08pajit-51-ro-027	ro	08pajit	PĀCITTIYĀ	142	Surāmerayapāne pācittiyaṁ.
08pajit-51-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	สุราเมระยะปาเน ปาจิตติยัง.
08pajit-52-pi-005	pi	08pajit	ปาจิตฺติยา	30	องฺคุลิปโตทเก ปาจิตฺติยํ.
08pajit-52-ro-027	ro	08pajit	PĀCITTIYĀ	142	Aṅgulipatodake pācittiyaṁ.
08pajit-52-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	อังคุลิปะโตทะเก ปาจิตติยัง.
08pajit-53-pi-005	pi	08pajit	ปาจิตฺติยา	30	อุทเก หสฺสธมฺเม ปาจิตฺติยํ.
08pajit-53-ro-027	ro	08pajit	PĀCITTIYĀ	142	Udake hassadhamme pācittiyaṁ.
08pajit-53-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	อุทะเก หัสสะธัมเม ปาจิตติยัง. พระภิกขุปาฏิโมกข์
08pajit-54-pi-005	pi	08pajit	ปาจิตฺติยา	30	อนาทริเย ปาจิตฺติยํ.
08pajit-54-ro-027	ro	08pajit	PĀCITTIYĀ	142	Anādariye pācittiyaṁ.
08pajit-54-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	อะนาทะริเย ปาจิตติยัง.
08pajit-55-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ ภิกฺขุํ ภึสาเปยฺย, ปาจิตฺติยํ.
08pajit-55-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu bhikkhuṁ bhiṁsāpeyya, pācittiyaṁ.
08pajit-55-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ ภิกขุง ภิงสาเปยยะ, ปาจิตติยัง.
08pajit-56-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ อคิลาโน วิสีวนาเปกฺโข โชตึ สมาทเหยฺย วา สมาทหาเปยฺย วา อญฺญตฺร ตถารูปปจฺจยา, ปาจิตฺติยํ.
08pajit-56-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu agilāno visīvanāpekkho jotiṁ samādaheyya vā samādahāpeyya vā aññatra tathārūpapaccayā, pācittiyaṁ.
08pajit-56-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ อะคิลาโน วิสีวะนาเปกโข โชติง สะมาทะเหยยะ วา สะมาทะหาเปยยะ วา อัญญัต๎ระ ตะถารูปะปัจจะยา, ปาจิตติยัง.
08pajit-57-pi-005	pi	08pajit	ปาจิตฺติยา	30	โย ปน ภิกฺขุ โอเรนฑฺฒมาสํ นฺหาเยยฺย อญฺญตฺร สมยา, ปาจิตฺติยํ. ตตฺถายํ สมโย: ทิยฑฺโฒ มาโส เสโส คิมฺหานนฺติ วสฺสานสฺส ปฐโม มาโส อิจฺเจเต อฑฺฒเตยฺยมาสา อุณฺหสมโย ปริฬาหสมโย คิลานสมโย กมฺมสมโย อทฺธานคมนสมโย วาตวุฏฺฐิสมโย. อยํ ตตฺถ สมโย.
08pajit-57-ro-027	ro	08pajit	PĀCITTIYĀ	142	Yo pana bhikkhu orenaḍḍhamāsaṁ nhāyeyya, aññatra samayā, pācittiyaṁ. Tatthāyaṁ samayo. Diyaḍḍho māso seso gimhānan’ti, vassānassa, paṭhamo māso icc’ete aḍḍhateyyamāsā uṇhasamayo, pariḷāhasamayo, gilānasamayo, kammasamayo, addhānagamanasamayo, vātavuṭṭhisamayo, ayaṁ tattha samayo.
08pajit-57-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	โย ปะนะ ภิกขุ โอเรนัฑฒะมาสัง นะหาเยยยะ อัญญัต๎ระ สะมะยา, ปาจิตติยัง. ตัตถายัง สะมะโย. ทิยัฑโฒ มาโส เสโส คิมหานันติ วัสสานัสสะ ปะฐะโม มาโส อิจเจเต อัฑฒะเตยยะมาสา อุณหะสะมะโย ปะริฬาหะสะมะโย คิลานะสะมะโย กัมมะสะมะโย อัทธานะคะมะนะสะมะโย วาตะวุฏฐิสะมะโย, อะยัง ตัตถะ สะมะโย.
08pajit-58-pi-005	pi	08pajit	ปาจิตฺติยา	30	นวมฺปน ภิกฺขุนา จีวรลาเภน ติณฺณํ ทุพฺพณฺณกรณานํ อญฺญตรํ ทุพฺพณฺณกรณํ อาทาตพฺพํ นีลํ วา กทฺทมํ วา กาฬสามํ วา, อนาทา เจ ภิกฺขุ ติณฺณํ ทุพฺพณฺณกรณานํ อญฺญตรํ ทุพฺพณฺณกรณํ นวํ จีวรํ ปริภุญฺเชยฺย, ปาจิตฺติยํ.
08pajit-58-ro-027	ro	08pajit	PĀCITTIYĀ	142	Navaṁ pana bhikkhunā cīvaralābhena tiṇṇaṁ dubbaṇṇakaraṇānaṁ aññataraṁ dubbaṇṇakaraṇaṁ ādātabbaṁ nīlaṁ vā kaddamaṁ vā kālasāmaṁ vā anādā ce bhikkhu tiṇṇaṁ dubbaṇṇakaraṇānaṁ aññataraṁ dubbaṇṇakaraṇaṁ navaṁ cīvaraṁ paribhuñjeyya, pācittiyaṁ.
08pajit-58-th-015	th	08pajit	ปาจิตตีย์ ๙๒	81	นะวัมปะนะ ภิกขุนา จีวะระลาเภนะ ติณณัง ทุพพัณณะกะระณานัง อัญญะตะรัง ทุพพัณณะกะระณัง อา ทาตัพพัง นีลัง วา กัททะมัง วา กาฬะสามัง วา, อะนาทา เจ ภิกขุ ติณณัง ทุพพัณณะกะระณานัง อัญญะตะรัง ทุพพัณณะ กะระณัง นะวัง จีวะรัง ปะริภุญเชยยะ, ปาจิต ติยัง.
